GEOID,YEAR,state,PCPrate,pctOBESE,FI,MIDWIVESrate,OBGYNrate,rtTEENBIRTH,rtSTD,MHCENTERrate,MHPROVIDERrate,rtDRUGODMORTALITY,pctNoVehicle,pctRural,rtSocASSOC,pctHOUSE_DISTRESS,rtVIOLENTCR,segregation,Racialized_pov
48391,2022,Texas,14.801657785671994,0.383,0.156,0.0,0.0,30.54989817,331.0,0.0,0.0,0.0,0.0948545861297539,1.0,11.51410478,0.139805825,335.6624195,30.54854414,2.308887171561051
48393,2022,Texas,0.0,0.342,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,1.0,0.0,0.061290323,115.8077591,0.0,12.894444444444444
48395,2022,Texas,5.896921806816842,0.379,0.137,0.0,0.0,36.74392312,462.7000000000001,0.0,0.0,0.0,0.0790933586939293,1.0,9.37097341,0.144654088,391.4719345,38.66253886,1.723144256993165
48397,2022,Texas,67.02124917297498,0.309,0.096,0.0,26.994924954108622,10.19810104,217.3,0.0,0.0,10.14391682,0.0178453578311026,0.1245453831863732,7.815850927,0.124802528,97.40115996,34.14706853,2.0601274346208736
48399,2022,Texas,70.40128733782561,0.372,0.152,0.0,0.0,32.10616438,233.8,0.0,0.0,0.0,0.0235449735449735,1.0,17.5370226,0.110666667,172.5377426,13.93973423,2.1725076473859843
48401,2022,Texas,20.855848169425325,0.376,0.137,3.972194637537239,3.972194637537239,33.80178194,238.9,0.0,3.791972394440968,9.192302978,0.0390625,0.7075851613208888,11.02819542,0.130289532,379.6136929,18.45436673,2.418594749123799
48403,2022,Texas,19.922303018228902,0.38,0.206,0.0,0.0,44.44444444,275.1,0.0,0.0,0.0,0.0447327219861328,1.0,11.38303927,0.159756098,332.682051,19.97381138,1.2076116303639448
48405,2022,Texas,25.246149962130776,0.409,0.21,0.0,0.0,42.85714286,133.5,0.0,0.0,0.0,0.1170108161258603,1.0,6.070171179000001,0.146050671,354.8574753,49.16772007,1.9925290934342224
48407,2022,Texas,7.1741157902288535,0.398,0.173,0.0,0.0,36.07427056,176.70000000000002,0.0,0.0,16.11436596,0.0320945945945945,1.0,3.118611179,0.150237217,206.6493545,18.55425324,1.344254408990402
48409,2022,Texas,25.825334653294885,0.41,0.152,0.0,0.0,38.26223186,500.5,0.0,0.0,11.95862316,0.0674749163879598,0.2704934747145187,9.890603926,0.160683391,361.3456601,30.90561635,3.3833057263541524
48411,2022,Texas,34.32297923459756,0.382,0.153,0.0,0.0,32.99725023,198.2,0.0,0.0,0.0,0.0203574975173783,1.0,14.86374897,0.135391924,109.5659503,29.32458372,2.1388132295719844
48413,2022,Texas,0.0,0.372,0.127,0.0,0.0,23.48578492,214.8,0.0,0.0,0.0,0.0411568409343715,1.0,10.74113856,0.122171946,0.0,0.0,3.4818235187861277
